combo_760	HTRU_2	['noop', 'noop', 'noop', 'QuantileTransformer', 'noop', 'PolynomialFeatures']	0.9865765724632495	0.985202	0.983333	0.983930
combo_760	Iris	['noop', 'noop', 'noop', 'KBinsDiscretizerOrdinal', 'VarianceThreshold', 'PolynomialFeatures']	1.0	1.000000	1.000000	1.000000
combo_760	blood-transfusion	['noop', 'noop', 'noop', 'VarianceThreshold', 'PolynomialFeatures', 'QuantileTransformer']	0.8640987597877147	0.728511	0.746667	0.681813
combo_760	test_credit	['noop', 'noop', 'LabelEncoder', 'noop', 'IncrementalPCA', 'RobustScaler']	0.8573214099741123	0.714832	0.735000	0.717355
combo_760	haberman	['noop', 'noop', 'noop', 'VarianceThreshold', 'noop', 'PowerTransformer']	0.8032193289024988	0.777474	0.645161	0.546419
combo_760	ar4	['noop', 'noop', 'noop', 'IncrementalPCA', 'QuantileTransformer', 'VarianceThreshold']	0.8528028654224418	0.805195	0.727273	0.647727
combo_760	bank-full	['noop', 'noop', 'NumericData', 'VarianceThreshold', 'noop', 'KernelPCA']	0.9426911830852491	0.898779	0.913333	0.903792
combo_760	car	['noop', 'noop', 'LabelEncoder', 'RandomTreesEmbedding', 'StandardScaler', 'noop']	0.9766049484994053	0.955071	0.950000	0.950740
combo_760	mammographic_masses	['ImputerMedian', 'noop', 'noop', 'noop', 'TruncatedSVD', 'noop']	0.9105029072119708	0.831338	0.829016	0.828350
combo_760	kidney	['noop', 'noop', 'LabelEncoder', 'KBinsDiscretizerOrdinal', 'VarianceThreshold', 'RandomTreesEmbedding']	0.9013878188659973	0.823413	0.812500	0.814777
combo_760	test_phoneme	['noop', 'noop', 'noop', 'RandomTreesEmbedding', 'noop', 'noop']	0.9265335314109587	0.822879	0.820000	0.821280
combo_760	Frogs_MFCCs_spec	['noop', 'noop', 'noop', 'VarianceThreshold', 'noop', 'StandardScaler']	0.9753743423494848	0.986815	0.986667	0.986685
combo_760	cmc	['noop', 'noop', 'noop', 'MinMaxScaler', 'InteractionFeatures', 'noop']	0.7248611789946813	0.529596	0.525424	0.515839
combo_760	Frogs_MFCCs_gen	['noop', 'noop', 'noop', 'Normalizer', 'RandomTreesEmbedding', 'noop']	0.9909247686634941	0.996700	0.996667	0.996671
combo_760	socmob	['noop', 'noop', 'NumericData', 'KBinsDiscretizerOrdinal', 'noop', 'IncrementalPCA']	0.9604237570486521	0.920222	0.922414	0.918309
combo_760	data_banknote_authentication	['noop', 'noop', 'noop', 'noop', 'IncrementalPCA', 'RobustScaler']	0.9945304968128977	0.989361	0.989091	0.989107
combo_760	Frogs_MFCCs_family	['noop', 'noop', 'noop', 'VarianceThreshold', 'InteractionFeatures', 'MinMaxScaler']	0.9803489614269768	0.996700	0.996667	0.996671
combo_760	biodeg	['noop', 'noop', 'noop', 'QuantileTransformer', 'noop', 'IncrementalPCA']	0.928740675165119	0.866919	0.862559	0.864204
combo_760	movement_libras	['noop', 'noop', 'noop', 'RandomTreesEmbedding', 'noop', 'PowerTransformer']	0.9128709291752769	0.845271	0.833333	0.825916
combo_760	veteran	['noop', 'noop', 'noop', 'PowerTransformer', 'VarianceThreshold', 'InteractionFeatures']	0.8451542547285166	0.714286	0.714286	0.714286
combo_760	test_eucalyptus	['ImputerNumMode', 'noop', 'LabelEncoder', 'VarianceThreshold', 'RobustScaler', 'PCA_AUTO']	0.7488730271620222	0.578948	0.560811	0.533424
combo_760	Wine_classification	['noop', 'noop', 'noop', 'PolynomialFeatures', 'PowerTransformer', 'noop']	1.0	1.000000	1.000000	1.000000
